t1,t2,t3,t4,t5,t6,t7,t8,group,mass1,mass2
0,1,0,0,0,0,0,0,1,116.443,13559.0213
0,0,1,1,1,1,1,1,1,143.56,20609.5138
0,0,1,1,1,1,1,1,1,126.952,16116.7477
0,0,1,1,1,1,1,1,1,125.591,15773.1525
0,0,1,1,1,1,1,1,1,108.733,11822.8796
0,0,1,1,1,1,1,1,1,150.29,22587.0743
0,0,1,1,1,1,1,0,1,100.878,10176.4447
0,0,1,1,1,1,1,0,1,141.985,20159.7234
0,0,1,1,1,1,1,0,1,108.129,11691.9644
0,0,1,1,1,1,1,0,1,86.857,7544.1852
0,0,1,1,1,1,1,0,1,123.478,15246.7262
0,0,1,1,1,1,1,0,1,105.337,11095.8987
0,0,1,1,1,1,1,0,1,88.449,7823.1691
0,0,1,1,1,1,0,1,1,104.23,10863.9197
0,0,1,1,1,1,0,1,1,88.591,7848.3999
0,0,1,1,1,1,0,1,1,105.497,11129.5156
0,0,1,1,1,1,0,0,1,144.049,20749.9901
0,0,1,1,1,1,0,0,1,119.298,14231.9724
0,0,1,1,1,1,0,0,1,96.681,9347.1521
0,0,1,1,1,1,0,0,1,120.922,14622.0508
0,0,1,1,1,1,0,0,1,85.314,7278.4723
0,0,1,1,1,1,0,0,1,137.243,18835.6332
0,0,1,1,1,1,0,0,1,147.805,21846.3503
0,0,1,1,1,1,0,0,1,86.764,7528.0251
0,0,1,1,1,1,0,0,1,137.189,18820.7193
0,0,1,1,1,1,0,0,1,133.256,17757.1793
0,0,1,1,1,1,0,0,1,124.673,15543.3041
0,0,1,1,1,1,0,0,1,129.246,16704.6003
0,0,1,1,1,1,0,0,1,93.014,8651.5559
0,0,1,1,1,1,0,0,1,100.536,10107.4563
0,0,1,1,1,1,0,0,1,139.312,19407.709
0,0,1,1,1,1,0,0,1,97.084,9425.359
0,0,1,1,1,1,0,0,1,131.202,17213.9851
0,0,1,1,1,1,0,0,1,126.341,15962.1242
0,0,1,1,1,1,0,0,1,83.528,6976.9509
0,0,1,1,1,1,0,0,1,128.257,16449.9522
0,0,1,1,1,1,0,0,1,122.03,14891.247
0,0,1,1,1,1,0,0,1,137.229,18831.881
0,0,1,1,1,1,0,0,1,154.927,24002.3859
0,0,1,1,1,1,0,0,1,131.756,17359.5879
0,0,1,1,1,1,0,0,1,97.886,9581.6455
0,0,1,1,1,0,1,1,1,127.228,16186.8485
0,0,1,1,1,0,1,0,1,134.844,18182.8377
0,0,1,1,1,0,1,0,1,93.701,8779.8973
0,0,1,1,1,0,1,0,1,106.694,11383.6422
0,0,1,1,1,0,1,0,1,112.107,12568.0673
0,0,1,1,1,0,0,0,1,111.323,12392.7854
0,0,1,1,1,0,0,0,1,123.485,15248.5037
0,0,1,1,1,0,0,0,1,145.739,21239.9729
0,0,1,1,1,0,0,0,1,84.595,7156.2549
0,0,1,1,1,0,0,0,1,82.801,6855.9303
0,0,1,1,1,0,0,0,1,135.045,18237.0632
0,0,1,1,1,0,0,0,1,124.332,15458.4425
0,0,1,1,1,0,0,0,1,119.797,14351.3063
0,0,1,1,1,0,0,0,1,66.251,4389.2054
0,0,1,1,1,0,0,0,1,113.903,12973.9978
0,0,1,1,1,0,0,0,1,49.115,2412.2993
0,0,1,1,1,0,0,0,1,98.515,9705.1835
0,0,1,1,1,0,0,0,1,91.388,8351.7283
0,0,1,1,1,0,0,0,1,129.814,16851.6127
0,0,1,1,1,0,0,0,1,131.802,17371.8208
0,0,1,1,1,0,0,0,1,94.291,8890.7386
0,0,1,1,1,0,0,0,1,120.634,14552.4872
0,0,1,1,1,0,0,0,1,105.164,11059.4649
0,0,1,1,1,0,0,0,1,134.117,17987.3244
0,0,1,1,1,0,0,0,1,137.556,18921.7789
0,0,1,1,1,0,0,0,1,134.303,18037.428
0,0,1,1,1,0,0,0,1,116.972,13682.3752
0,0,1,1,1,0,0,0,1,76.476,5848.65
0,0,1,1,1,0,0,0,1,106.487,11339.4698
0,0,1,1,1,0,0,0,1,80.285,6445.635
0,0,1,1,1,0,0,0,1,162.597,26437.6444
0,0,1,1,1,0,0,0,1,105.199,11066.873
0,0,1,1,1,0,0,0,1,122.601,15030.9717
0,0,1,1,1,0,0,0,1,102.535,10513.3265
0,0,1,1,1,0,0,0,1,164.028,26905.1208
0,0,1,1,1,0,0,0,1,126.438,15986.5012
0,0,1,1,1,0,0,0,1,135.048,18238.0478
0,0,1,1,1,0,0,0,1,118.87,14130.1957
0,0,1,1,1,0,0,0,1,105.298,11087.6981
0,0,1,1,1,0,0,0,1,120.136,14432.5484
0,0,1,1,1,0,0,0,1,82.802,6856.1271
0,0,1,1,1,0,0,0,1,106.675,11379.5292
0,0,1,1,1,0,0,0,1,89.266,7968.37
0,0,1,1,1,0,0,0,1,84.754,7183.2097
0,0,1,1,1,0,0,0,1,119.187,14205.645
0,0,1,1,1,0,0,0,1,138.77,19257.1117
0,0,1,1,1,0,0,0,1,112.159,12579.7157
0,0,1,1,1,0,0,0,1,121.31,14716.0699
0,0,1,1,1,0,0,0,1,122.413,14984.9565
0,0,1,1,1,0,0,0,1,123.638,15286.3007
0,0,1,1,1,0,0,0,1,130.043,16911.3061
0,0,1,1,1,0,0,0,1,106.196,11277.5056
0,0,1,1,1,0,0,0,1,98.141,9631.5895
0,0,1,1,1,0,0,0,1,111.033,12328.382
0,0,1,1,1,0,0,0,1,106.228,11284.372
0,0,1,1,0,1,1,1,1,80.528,6484.7522
0,0,1,1,0,1,1,1,1,123.796,15325.3585
0,0,1,1,0,1,1,0,1,102.567,10520.0753
0,0,1,1,0,1,1,0,1,104.427,10905.1
0,0,1,1,0,1,1,0,1,68.259,4659.2988
0,0,1,1,0,1,0,1,1,118.86,14127.8058
0,0,1,1,0,1,0,1,1,114.579,13128.2943
0,0,1,1,0,1,0,0,1,118.65,14077.9023
0,0,1,1,0,1,0,0,1,78.708,6194.8752
0,0,1,1,0,1,0,0,1,92.148,8491.2891
0,0,1,1,0,0,1,0,1,92.572,8569.6622
0,0,1,1,0,0,1,0,1,89.671,8040.9658
0,0,1,1,0,0,0,0,1,99.162,9833.0963
0,0,1,1,0,0,0,0,1,127.231,16187.7751
0,0,1,1,0,0,0,0,1,82.255,6765.8491
0,0,1,1,0,0,0,0,1,117.778,13871.6988
0,0,1,1,0,0,0,0,1,124.595,15523.9289
0,0,1,1,0,0,0,0,1,103.153,10640.5335
0,0,1,1,0,0,0,0,1,136.874,18734.557
0,0,1,1,0,0,0,0,1,77.189,5958.1456
0,0,1,1,0,0,0,0,1,109.72,12038.3814
0,0,1,1,0,0,0,0,1,76.521,5855.4858
0,0,1,1,0,0,0,0,1,96.623,9335.9434
0,0,1,1,0,0,0,0,1,59.209,3505.7573
0,0,1,1,0,0,0,0,1,109.671,12027.7754
0,0,1,1,0,0,0,0,1,102.552,10516.8454
0,0,1,1,0,0,0,0,1,96.482,9308.7512
0,0,1,1,0,0,0,0,1,136.394,18603.4142
0,0,1,1,0,0,0,0,1,98.024,9608.7518
0,0,1,1,0,0,0,0,1,84.247,7097.6307
0,0,1,1,0,0,0,0,1,81.844,6698.3727
0,0,1,1,0,0,0,0,1,95.092,9042.4932
0,0,1,1,0,0,0,0,1,121.858,14849.2785
0,0,1,1,0,0,0,0,1,142.676,20356.5223
0,0,1,1,0,0,0,0,1,106.355,11311.3842
0,0,1,1,0,0,0,0,1,96.178,9250.166
0,0,1,1,0,0,0,0,1,87.167,7598.0691
0,0,1,1,0,0,0,0,1,137.339,18862.1013
0,0,1,1,0,0,0,0,1,132.712,17612.479
0,0,1,1,0,0,0,0,1,138.777,19259.1667
0,0,1,1,0,0,0,0,1,112.047,12554.5979
0,0,1,1,0,0,0,0,1,125.637,15784.6994
0,0,1,1,0,0,0,0,1,104.967,11018.0594
0,0,1,1,0,0,0,0,1,94.398,8911.0546
0,0,1,1,0,0,0,0,1,99.001,9801.1291
0,0,1,1,0,0,0,0,1,96.776,9365.669
0,0,1,1,0,0,0,0,1,81.426,6630.2199
0,0,1,1,0,0,0,0,1,131.329,17247.3706
0,0,1,1,0,0,0,0,1,169.567,28753.0404
0,0,1,1,0,0,0,0,1,119.26,14222.9134
0,0,1,1,0,0,0,0,1,108.273,11723.0611
0,0,1,1,0,0,0,0,1,99.067,9814.361
0,0,1,1,0,0,0,0,1,133.65,17862.3913
0,0,1,1,0,0,0,0,1,108.656,11806.228
0,0,1,1,0,0,0,0,1,116.233,13510.1672
0,0,1,1,0,0,0,0,1,135.21,18281.6833
0,0,1,1,0,0,0,0,1,112.234,12596.4902
0,0,1,1,0,0,0,0,1,77.689,6035.5329
0,0,1,1,0,0,0,0,1,117.414,13786.1126
0,0,1,1,0,0,0,0,1,111.417,12413.7168
0,0,1,1,0,0,0,0,1,114.791,13176.8676
0,0,1,1,0,0,0,0,1,123.211,15181.0206
0,0,1,1,0,0,0,0,1,153.017,23414.2131
0,0,1,1,0,0,0,0,1,123.188,15175.2151
0,0,1,1,0,0,0,0,1,111.007,12322.4444
0,0,1,1,0,0,0,0,1,105.918,11218.7106
0,0,1,1,0,0,0,0,1,117.727,13859.5308
0,0,1,1,0,0,0,0,1,51.525,2654.8402
0,0,1,1,0,0,0,0,1,136.009,18498.5191
0,0,1,1,0,0,0,0,1,84.034,7061.7675
0,0,1,1,0,0,0,0,1,74.48,5547.3243
0,0,1,1,0,0,0,0,1,111.517,12435.9803
0,0,1,1,0,0,0,0,1,97.211,9450.016
0,0,1,1,0,0,0,0,1,124.981,15620.3079
0,0,1,1,0,0,0,0,1,123.943,15361.9215
0,0,1,1,0,0,0,0,1,102.973,10603.4478
0,0,1,1,0,0,0,0,1,155.597,24210.2776
0,0,1,1,0,0,0,0,1,97.268,9461.039
0,0,1,1,0,0,0,0,1,137.985,19039.8655
0,0,1,1,0,0,0,0,1,112.332,12618.4791
0,0,1,1,0,0,0,0,1,107.898,11641.8905
0,0,1,1,0,0,0,0,1,75.752,5738.3452
0,0,1,1,0,0,0,0,1,85.814,7364.0977
0,0,1,1,0,0,0,0,1,65.299,4263.9081
0,0,1,1,0,0,0,0,1,141.502,20022.756
0,0,1,1,0,0,0,0,1,85.16,7252.2214
0,0,1,1,0,0,0,0,1,88.052,7753.1522
0,0,1,1,0,0,0,0,1,80.838,6534.7731
0,0,1,1,0,0,0,0,1,117.37,13775.727
0,0,1,1,0,0,0,0,1,117.985,13920.5452
0,0,1,1,0,0,0,0,1,101.551,10312.5466
0,0,1,1,0,0,0,0,1,139.791,19541.6311
0,0,1,1,0,0,0,0,1,107.942,11651.5677
0,0,1,1,0,0,0,0,1,144.216,20798.1952
0,0,1,1,0,0,0,0,1,135.759,18430.4255
0,0,1,1,0,0,0,0,1,64.497,4159.9131
0,0,1,1,0,0,0,0,1,112.334,12618.8369
0,0,1,1,0,0,0,0,1,86.067,7407.6107
0,0,1,1,0,0,0,0,1,105.594,11150.033
0,0,1,1,0,0,0,0,1,131.568,17310.119
0,0,1,0,1,1,1,1,1,108.719,11819.8715
0,0,1,0,1,1,1,1,1,107.902,11642.9033
0,0,1,0,1,1,1,0,1,119.26,14222.9146
0,0,1,0,1,1,1,0,1,101.168,10235.0186
0,0,1,0,1,1,1,0,1,85.561,7320.6134
0,0,1,0,1,1,1,0,1,126.854,16091.9031
0,0,1,0,1,1,1,0,1,85.411,7295.0647
0,0,1,0,1,1,0,1,1,105.892,11213.2055
0,0,1,0,1,1,0,1,1,108.365,11742.955
0,0,1,0,1,1,0,1,1,75.897,5760.4182
0,0,1,0,1,1,0,0,1,98.176,9638.46
0,0,1,0,1,1,0,0,1,107.444,11544.2043
0,0,1,0,1,1,0,0,1,111.993,12542.5066
0,0,1,0,1,1,0,0,1,94.928,9011.2455
0,0,1,0,1,0,1,1,1,107.566,11570.4615
0,0,1,0,1,0,1,1,1,107.03,11455.47
0,0,1,0,1,0,1,0,1,120.633,14552.2414
0,0,1,0,1,0,1,0,1,167.762,28144.2159
0,0,1,0,1,0,1,0,1,109.436,11976.2704
0,0,1,0,1,0,0,0,1,142.561,20323.6131
0,0,1,0,1,0,0,0,1,118.866,14129.0681
0,0,1,0,1,0,0,0,1,92.016,8467.012
0,0,1,0,1,0,0,0,1,103.089,10627.399
0,0,1,0,1,0,0,0,1,132.609,17585.1266
0,0,1,0,1,0,0,0,1,126.759,16067.8875
0,0,1,0,1,0,0,0,1,130.72,17087.6001
0,0,1,0,1,0,0,0,1,92.577,8570.5446
0,0,1,0,1,0,0,0,1,132.952,17676.2645
0,0,1,0,1,0,0,0,1,86.89,7549.9087
0,0,1,0,1,0,0,0,1,102.761,10559.9174
0,0,1,0,1,0,0,0,1,106.305,11300.827
0,0,1,0,1,0,0,0,1,125.572,15768.2521
0,0,1,0,1,0,0,0,1,101.203,10242.0675
0,0,1,0,1,0,0,0,1,69.342,4808.363
0,0,1,0,0,1,1,1,1,87.723,7695.3207
0,0,1,0,0,1,1,1,1,147.143,21651.1873
0,0,1,0,0,1,0,0,1,153.966,23705.6472
0,0,1,0,0,1,0,0,1,157.456,24792.5405
0,0,1,0,0,1,0,0,1,164.676,27118.1859
0,0,1,0,0,1,0,0,1,126.668,16044.8995
0,0,1,0,0,0,1,0,1,129.349,16731.2929
0,0,1,0,0,0,0,0,1,69.494,4829.4626
0,0,1,0,0,0,0,0,1,96.524,9316.8808
0,0,1,0,0,0,0,0,1,129.002,16641.5662
0,0,1,0,0,0,0,0,1,91.358,8346.2041
0,0,1,0,0,0,0,0,1,86.226,7434.9116
0,0,1,0,0,0,0,0,1,79.939,6390.2034
0,0,1,0,0,0,0,0,1,120.647,14555.8035
0,0,1,0,0,0,0,0,1,64.355,4141.5178
0,0,1,0,0,0,0,0,1,111.658,12467.4559
0,0,1,0,0,0,0,0,1,100.699,10140.1958
0,0,1,0,0,0,0,0,1,105.912,11217.3097
0,0,1,0,0,0,0,0,1,127.367,16222.4365
0,0,1,0,0,0,0,0,1,77.338,5981.1168
0,0,1,0,0,0,0,0,1,131.12,17192.4418
0,0,1,0,0,0,0,0,1,116.756,13632.0037
0,0,1,0,0,0,0,0,1,107.36,11526.226
0,0,1,0,0,0,0,0,1,111.704,12477.7158
0,0,1,0,0,0,0,0,1,119.879,14370.9196
0,0,1,0,0,0,0,0,1,139.772,19536.3368
0,0,1,0,0,0,0,0,1,100.9,10180.7631
0,0,1,0,0,0,0,0,1,93.046,8657.4665
0,0,1,0,0,0,0,0,1,137.208,18825.9657
0,0,1,0,0,0,0,0,1,121.544,14773.0332
0,0,1,0,0,0,0,0,1,117.051,13700.9066
0,0,1,0,0,0,0,0,1,105.565,11143.9119
0,0,1,0,0,0,0,0,1,115.042,13234.7142
0,0,1,0,0,0,0,0,1,152.283,23190.0976
0,0,1,0,0,0,0,0,1,87.687,7689.0373
0,0,1,0,0,0,0,0,1,81.259,6603.0389
0,0,1,0,0,0,0,0,1,75.808,5746.8202
0,0,1,0,0,0,0,0,1,81.367,6620.6004
0,0,1,0,0,0,0,0,1,106.569,11356.9414
0,0,1,0,0,0,0,0,1,109.046,11890.9541
0,0,1,0,0,0,0,0,1,110.781,12272.4249
0,0,1,0,0,0,0,0,1,133.685,17871.5644
0,0,1,0,0,0,0,0,1,131.909,17399.8826
0,0,1,0,0,0,0,0,1,104.473,10914.5861
0,0,1,0,0,0,0,0,1,85.059,7235.0472
0,0,1,0,0,0,0,0,1,92.009,8465.6325
0,0,1,0,0,0,0,0,1,109.468,11983.2047
0,0,1,0,0,0,0,0,1,95.728,9163.8294
0,0,1,0,0,0,0,0,1,88.488,7830.0936
0,0,1,0,0,0,0,0,1,66.511,4423.6902
0,0,1,0,0,0,0,0,1,91.225,8322.0725
0,0,1,0,0,0,0,0,1,86.842,7541.448
0,0,1,0,0,0,0,0,1,167.892,28187.6801
0,0,1,0,0,0,0,0,1,140.108,19630.1782
0,0,1,0,0,0,0,0,1,72.343,5233.5584
0,0,1,0,0,0,0,0,1,141.74,20090.1832
0,0,1,0,0,0,0,0,1,82.267,6767.8703
0,0,1,0,0,0,0,0,1,128.162,16425.4681
0,0,1,0,0,0,0,0,1,113.823,12955.753
0,0,1,0,0,0,0,0,1,74.81,5596.469
0,0,1,0,0,0,0,0,1,130.605,17057.6133
0,0,1,0,0,0,0,0,1,87.675,7686.8865
0,0,1,0,0,0,0,0,1,89.349,7983.3042
0,0,1,0,0,0,0,0,1,98.385,9679.6517
0,0,1,0,0,0,0,0,1,109.288,11943.8682
0,0,1,0,0,0,0,0,1,83.528,6976.9995
0,0,1,0,0,0,0,0,1,142.901,20420.8267
0,0,1,0,0,0,0,0,1,97.913,9587.0165
0,0,1,0,0,0,0,0,1,99.989,9997.8946
0,0,1,0,0,0,0,0,1,147.133,21648.1726
0,0,1,0,0,0,0,0,1,59.3,3516.4349
0,0,1,0,0,0,0,0,1,112.986,12765.9355
0,0,1,0,0,0,0,0,1,100.254,10050.8234
0,0,1,0,0,0,0,0,1,123.135,15162.3352
0,0,1,0,0,0,0,0,1,115.346,13304.7079
0,0,1,0,0,0,0,0,1,102.342,10473.85
0,0,1,0,0,0,0,0,1,112.293,12609.6684
0,0,1,0,0,0,0,0,1,141.52,20027.7946
0,0,1,0,0,0,0,0,1,114.227,13047.7955
0,0,1,0,0,0,0,0,1,85.403,7293.6178
0,0,1,0,0,0,0,0,1,152.633,23296.7956
0,0,1,0,0,0,0,0,1,135.276,18299.6462
0,0,1,0,0,0,0,0,1,167.521,28063.2668
0,0,1,0,0,0,0,0,1,124.617,15529.3085
0,0,1,0,0,0,0,0,1,80.822,6532.2376
0,0,1,0,0,0,0,0,1,104.532,10926.9711
0,0,1,0,0,0,0,0,1,110.916,12302.2661
0,0,1,0,0,0,0,0,1,114.649,13144.3118
0,0,1,0,0,0,0,0,1,69.591,4842.8831
0,0,1,0,0,0,0,0,1,136.746,18699.5335
0,0,1,0,0,0,0,0,1,183.456,33655.9906
0,0,1,0,0,0,0,0,1,109.953,12089.6255
0,0,1,0,0,0,0,0,1,120.188,14445.0437
0,0,1,0,0,0,0,0,1,81.614,6660.7889
0,0,1,0,0,0,0,0,1,110.607,12233.8726
0,0,1,0,0,0,0,0,1,137.957,19032.1373
0,0,1,0,0,0,0,0,1,107.943,11651.7209
0,0,1,0,0,0,0,0,1,78.143,6106.2892
0,0,1,0,0,0,0,0,1,106.06,11248.6412
0,0,1,0,0,0,0,0,1,125.595,15774.1151
0,0,1,0,0,0,0,0,1,117.48,13801.4404
0,0,1,0,0,0,0,0,1,108.838,11845.6952
0,0,1,0,0,0,0,0,1,53,2808.9842
0,0,1,0,0,0,0,0,1,77.548,6013.7642
0,0,1,0,0,0,0,0,1,124.159,15415.4564
0,0,1,0,0,0,0,0,1,69.479,4827.3901
0,0,1,0,0,0,0,0,1,76.355,5830.0985
0,0,1,0,0,0,0,0,1,94.401,8911.5876
0,0,1,0,0,0,0,0,1,117.439,13792.0152
0,0,1,0,0,0,0,0,1,126.15,15913.94
0,0,1,0,0,0,0,0,1,85.599,7327.1183
0,0,1,0,0,0,0,0,1,77.719,6040.2747
0,0,1,0,0,0,0,0,1,80.314,6450.3238
0,0,1,0,0,0,0,0,1,137.157,18812.0686
0,0,1,0,0,0,0,0,1,135.464,18350.5477
0,0,1,0,0,0,0,0,1,105.205,11068.0411
0,0,1,0,0,0,0,0,1,98.618,9725.5917
0,0,1,0,0,0,0,0,1,105.04,11033.3555
0,0,1,0,0,0,0,0,1,113.925,12978.8359
0,0,1,0,0,0,0,0,1,117.645,13840.2795
0,0,1,0,0,0,0,0,1,101.188,10239.0352
0,0,1,0,0,0,0,0,1,106.073,11251.4517
0,0,1,0,0,0,0,0,1,107.998,11663.5508
0,0,1,0,0,0,0,0,1,135.158,18267.6733
0,0,1,0,0,0,0,0,1,137.718,18966.3504
0,0,1,0,0,0,0,0,1,132.74,17619.9364
0,0,1,0,0,0,0,0,1,123.126,15160.1001
0,0,1,0,0,0,0,0,1,87.234,7609.7622
0,0,1,0,0,0,0,0,1,112.567,12671.3003
0,0,1,0,0,0,0,0,1,107.347,11523.4289
0,0,1,0,0,0,0,0,1,92.516,8559.1363
0,0,1,0,0,0,0,0,1,99.108,9822.4752
0,0,1,0,0,0,0,0,1,97.745,9554.1253
0,0,1,0,0,0,0,0,1,114.576,13127.7721
0,0,1,0,0,0,0,0,1,119.079,14179.8252
0,0,1,0,0,0,0,0,1,109.442,11977.615
0,0,1,0,0,0,0,0,1,118.467,14034.4724
0,0,1,0,0,0,0,0,1,106.251,11289.2486
0,0,1,0,0,0,0,0,1,80.559,6489.7003
0,0,1,0,0,0,0,0,1,104.982,11021.1436
0,0,1,0,0,0,0,0,1,143.965,20726.0556
0,0,1,0,0,0,0,0,1,107.561,11569.4436
0,0,1,0,0,0,0,0,1,114.561,13124.2091
0,0,1,0,0,0,0,0,1,102.357,10476.9123
0,0,1,0,0,0,0,0,1,80.836,6534.3809
0,0,1,0,0,0,0,0,1,119.247,14219.9247
0,0,1,0,0,0,0,0,1,122.938,15113.8384
0,0,1,0,0,0,0,0,1,133.223,17748.4477
0,0,1,0,0,0,0,0,1,160.051,25616.2779
0,0,1,0,0,0,0,0,1,78.246,6122.426
0,0,1,0,0,0,0,0,1,68.864,4742.3
0,0,1,0,0,0,0,0,1,103.674,10748.3011
0,0,1,0,0,0,0,0,1,135.331,18314.4569
0,0,1,0,0,0,0,0,1,150.04,22512.1488
0,0,1,0,0,0,0,0,1,115.813,13412.7385
0,0,1,0,0,0,0,0,1,107.051,11459.8968
0,0,1,0,0,0,0,0,1,127.426,16237.3378
0,0,1,0,0,0,0,0,1,81.078,6573.7219
0,0,1,0,0,0,0,0,1,102.33,10471.3885
0,0,1,0,0,0,0,0,1,153.071,23430.8526
0,0,1,0,0,0,0,0,1,117.47,13799.1731
0,0,1,0,0,0,0,0,1,102.272,10459.5375
0,0,1,0,0,0,0,0,1,138.976,19314.3343
0,0,1,0,0,0,0,0,1,129.203,16693.5075
0,0,1,0,0,0,0,0,1,134.535,18099.5696
0,0,1,0,0,0,0,0,1,101.09,10219.1038
0,0,1,0,0,0,0,0,1,117.864,13891.9003
0,0,1,0,0,0,0,0,1,102.686,10544.3314
0,0,1,0,0,0,0,0,1,121.711,14813.6043
0,0,1,0,0,0,0,0,1,114.61,13135.4366
0,0,1,0,0,0,0,0,1,121.732,14818.6796
0,0,1,0,0,0,0,0,1,134.198,18009.121
0,0,1,0,0,0,0,0,1,143.155,20493.4772
0,0,1,0,0,0,0,0,1,108.273,11723.0844
0,0,1,0,0,0,0,0,1,107.9,11642.4452
0,0,1,0,0,0,0,0,1,65.495,4289.6491
0,0,1,0,0,0,0,0,1,107.847,11630.8789
0,0,1,0,0,0,0,0,1,76.963,5923.3418
0,0,1,0,0,0,0,0,1,72.079,5195.3974
0,0,1,0,0,0,0,0,1,69.72,4860.9148
0,0,1,0,0,0,0,0,1,58.417,3412.4877
0,0,1,0,0,0,0,0,1,82.348,6781.2076
0,0,1,0,0,0,0,0,1,110.045,12109.9455
0,0,1,0,0,0,0,0,1,62.845,3949.492
0,0,1,0,0,0,0,0,1,150.098,22529.477
0,0,1,0,0,0,0,0,1,136.162,18540.0459
0,0,1,0,0,0,0,0,1,82.08,6737.1247
0,0,1,0,0,0,0,0,1,56.14,3151.6567
0,0,1,0,0,0,0,0,1,68.961,4755.6343
0,0,1,0,0,0,0,0,1,125.617,15779.7124
0,0,1,0,0,0,0,0,1,92.308,8520.788
0,0,1,0,0,0,0,0,1,106.368,11314.0529
0,0,1,0,0,0,0,0,1,131.181,17208.5511
0,0,1,0,0,0,0,0,1,96.326,9278.7469
0,0,1,0,0,0,0,0,1,79.279,6285.1481
0,0,1,0,0,0,0,0,1,78.756,6202.4973
0,0,1,0,0,0,0,0,1,137.124,18803.016
0,0,1,0,0,0,0,0,1,35.382,1251.8509
0,0,1,0,0,0,0,0,1,84.259,7099.5241
0,0,1,0,0,0,0,0,1,124.029,15383.2473
0,0,1,0,0,0,0,0,1,79.916,6386.6064
0,0,1,0,0,0,0,0,1,106.542,11351.2401
0,0,1,0,0,0,0,0,1,108.489,11769.8683
0,0,1,0,0,0,0,0,1,87.999,7743.8357
0,0,1,0,0,0,0,0,1,113.646,12915.4171
0,0,1,0,0,0,0,0,1,114.327,13070.5823
0,0,1,0,0,0,0,0,1,117.754,13865.9862
0,0,1,0,0,0,0,0,1,110.378,12183.1948
0,0,1,0,0,0,0,0,1,53.216,2831.9764
0,0,1,0,0,0,0,0,1,86.72,7520.4145
0,0,1,0,0,0,0,0,1,89.535,8016.603
0,0,1,0,0,0,0,0,1,91.961,8456.7464
0,0,1,0,0,0,0,0,1,108.39,11748.439
0,0,1,0,0,0,0,0,1,110.04,12108.9026
0,0,1,0,0,0,0,0,1,153.028,23417.4365
0,0,1,0,0,0,0,0,1,83.306,6939.9712
0,0,1,0,0,0,0,0,1,102.63,10533.016
0,0,1,0,0,0,0,0,1,42.912,1841.4392
0,0,1,0,0,0,0,0,1,80.266,6442.6697
0,0,1,0,0,0,0,0,1,100.978,10196.5111
0,0,1,0,0,0,0,0,1,74.917,5612.5182
0,0,1,0,0,0,0,0,1,122.59,15028.2803
0,0,1,0,0,0,0,0,1,85.458,7303.0087
0,0,1,0,0,0,0,0,1,105.601,11151.615
0,0,1,0,0,0,0,0,1,101.176,10236.5204
0,0,1,0,0,0,0,0,1,149.269,22281.1926
0,0,1,0,0,0,0,0,1,146.762,21539.2235
0,0,1,0,0,0,0,0,1,129.567,16787.6833
0,0,1,0,0,0,0,0,1,102.286,10462.4375
0,0,1,0,0,0,0,0,1,133.486,17818.3894
0,0,1,0,0,0,0,0,1,123.331,15210.4269
0,0,1,0,0,0,0,0,1,148.671,22103.0829
0,0,1,0,0,0,0,0,1,101.94,10391.7627
0,0,1,0,0,0,0,0,1,118.865,14128.7758
0,0,1,0,0,0,0,0,1,114.72,13160.7328
0,0,1,0,0,0,0,0,1,106.359,11312.1819
0,0,1,0,0,0,0,0,1,44.57,1986.5051
0,0,1,0,0,0,0,0,1,133.594,17847.3036
0,0,1,0,0,0,0,0,1,119.261,14223.2258
0,0,1,0,0,0,0,0,1,127.408,16232.9159
0,0,1,0,0,0,0,0,1,129.748,16834.472
0,0,1,0,0,0,0,0,1,79.994,6399.0716
0,0,1,0,0,0,0,0,1,100.212,10042.417
0,0,1,0,0,0,0,0,1,113.995,12994.8534
0,0,1,0,0,0,0,0,1,79.369,6299.3881
0,0,1,0,0,0,0,0,1,119.883,14371.9977
0,0,1,0,0,0,0,0,1,64.859,4206.6586
0,0,1,0,0,0,0,0,1,104.127,10842.3682
0,0,1,0,0,0,0,0,1,133.078,17709.7653
0,0,1,0,0,0,0,0,1,89.485,8007.559
0,0,1,0,0,0,0,0,1,85.913,7380.9732
0,0,1,0,0,0,0,0,1,126.961,16119.0605
0,0,1,0,0,0,0,0,1,76.528,5856.6103
0,0,1,0,0,0,0,0,1,166.664,27776.8482
0,0,1,0,0,0,0,0,1,164.237,26973.7435
0,0,1,0,0,0,0,0,1,71.109,5056.4232
0,0,1,0,0,0,0,0,1,83.633,6994.4612
0,0,1,0,0,0,0,0,1,119.32,14237.1692
0,0,1,0,0,0,0,0,1,107.377,11529.7282
0,0,1,0,0,0,0,0,1,140.837,19835.0347
0,0,1,0,0,0,0,0,1,83.675,7001.4954
0,0,1,0,0,0,0,0,1,136.868,18732.7457
0,0,1,0,0,0,0,0,1,114.948,13213.0406
0,0,1,0,0,0,0,0,1,148.669,22102.5869
0,0,1,0,0,0,0,0,1,157.502,24806.7843
0,0,1,0,0,0,0,0,1,121.227,14696.0065
0,0,1,0,0,0,0,0,1,102.647,10536.4318
0,0,1,0,0,0,0,0,1,50.148,2514.8553
0,0,1,0,0,0,0,0,1,90.21,8137.8156
0,0,1,0,0,0,0,0,1,87.777,7704.7296
